Entry;Entry name;Status;Protein names;Gene names;Organism
Q9H7F4;T185B_HUMAN;reviewed;Transmembrane protein 185B (Protein FAM11B);TMEM185B FAM11B;Homo sapiens (Human)
Q9NYW4;TA2R5_HUMAN;reviewed;Taste receptor type 2 member 5 (T2R5);TAS2R5;Homo sapiens (Human)
Q9NYW1;TA2R9_HUMAN;reviewed;Taste receptor type 2 member 9 (T2R9) (Taste receptor family B member 6) (TRB6);TAS2R9;Homo sapiens (Human)
Q15035;TRAM2_HUMAN;reviewed;Translocating chain-associated membrane protein 2;TRAM2 KIAA0057;Homo sapiens (Human)
Q8TD43;TRPM4_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 4 (hTRPM4) (Calcium-activated non-selective cation channel 1) (Long transient receptor potential channel 4) (LTrpC-4) (LTrpC4) (Melastatin-4);TRPM4 LTRPC4;Homo sapiens (Human)
Q86W33;TPRA1_HUMAN;reviewed;Transmembrane protein adipocyte-associated 1 (Integral membrane protein GPR175) (Transmembrane protein 227);TPRA1 GPR175 TMEM227 PP6566;Homo sapiens (Human)
Q9Y210;TRPC6_HUMAN;reviewed;Short transient receptor potential channel 6 (TrpC6) (Transient receptor protein 6) (TRP-6);TRPC6 TRP6;Homo sapiens (Human)
P48995;TRPC1_HUMAN;reviewed;Short transient receptor potential channel 1 (TrpC1) (Transient receptor protein 1) (TRP-1);TRPC1 TRP1;Homo sapiens (Human)
Q9UL62;TRPC5_HUMAN;reviewed;Short transient receptor potential channel 5 (TrpC5) (Transient receptor protein 5) (TRP-5) (hTRP-5) (hTRP5);TRPC5 TRP5;Homo sapiens (Human)
Q9BY10;TSCOT_HUMAN;reviewed;Thymic stromal cotransporter homolog (Solute carrier family 46 member 2);SLC46A2 TSCOT;Homo sapiens (Human)
Q9HCX4;TRPC7_HUMAN;reviewed;Short transient receptor potential channel 7 (TrpC7) (Transient receptor protein 7) (TRP-7) (hTRP7);TRPC7 TRP7;Homo sapiens (Human)
O94759;TRPM2_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 2 (Estrogen-responsive element-associated gene 1 protein) (Long transient receptor potential channel 2) (LTrpC-2) (LTrpC2) (Transient receptor potential channel 7) (TrpC7) (Transient receptor potential melastatin 2);TRPM2 EREG1 KNP3 LTRPC2 TRPC7;Homo sapiens (Human)
Q96QT4;TRPM7_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 7 (EC 2.7.11.1) (Channel-kinase 1) (Long transient receptor potential channel 7) (LTrpC-7) (LTrpC7);TRPM7 CHAK1 LTRPC7;Homo sapiens (Human)
Q9H1D0;TRPV6_HUMAN;reviewed;Transient receptor potential cation channel subfamily V member 6 (TrpV6) (CaT-like) (CaT-L) (Calcium transport protein 1) (CaT1) (Epithelial calcium channel 2) (ECaC2);TRPV6 ECAC2;Homo sapiens (Human)
Q13507;TRPC3_HUMAN;reviewed;Short transient receptor potential channel 3 (TrpC3) (Transient receptor protein 3) (TRP-3) (hTrp-3) (hTrp3);TRPC3 TRP3;Homo sapiens (Human)
Q9UBN4;TRPC4_HUMAN;reviewed;Short transient receptor potential channel 4 (TrpC4) (Trp-related protein 4) (hTrp-4) (hTrp4);TRPC4;Homo sapiens (Human)
Q9UKR8;TSN16_HUMAN;reviewed;Tetraspanin-16 (Tspan-16) (Tetraspanin TM4-B) (Transmembrane 4 superfamily member 16);TSPAN16 TM4SF16;Homo sapiens (Human)
P41732;TSN7_HUMAN;reviewed;Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (Membrane component chromosome X surface marker 1) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) (Transmembrane 4 superfamily member 2) (CD antigen CD231);TSPAN7 A15 DXS1692E MXS1 TM4SF2;Homo sapiens (Human)
Q13454;TUSC3_HUMAN;reviewed;Tumor suppressor candidate 3 (Magnesium uptake/transporter TUSC3) (Protein N33);TUSC3 N33;Homo sapiens (Human)
Q8NHX9;TPC2_HUMAN;reviewed;Two pore calcium channel protein 2 (Voltage-dependent calcium channel protein TPC2);TPCN2 TPC2;Homo sapiens (Human)
Q9H1Z9;TSN10_HUMAN;reviewed;Tetraspanin-10 (Tspan-10) (Oculospanin);TSPAN10 OCSP;Homo sapiens (Human)
O60635;TSN1_HUMAN;reviewed;Tetraspanin-1 (Tspan-1) (Tetraspan NET-1) (Tetraspanin TM4-C);TSPAN1;Homo sapiens (Human)
Q9HCF6;TRPM3_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 3 (Long transient receptor potential channel 3) (LTrpC-3) (LTrpC3) (Melastatin-2) (MLSN2);TRPM3 KIAA1616 LTRPC3;Homo sapiens (Human)
Q9NZQ8;TRPM5_HUMAN;reviewed;Transient receptor potential cation channel subfamily M member 5 (Long transient receptor potential channel 5) (LTrpC-5) (LTrpC5) (MLSN1- and TRP-related gene 1 protein);TRPM5 LTRPC5 MTR1;Homo sapiens (Human)
Q7RTX1;TS1R1_HUMAN;reviewed;Taste receptor type 1 member 1 (G-protein coupled receptor 70);TAS1R1 GPR70 T1R1 TR1 GM148;Homo sapiens (Human)
Q7RTX0;TS1R3_HUMAN;reviewed;Taste receptor type 1 member 3 (Sweet taste receptor T1R3);TAS1R3 T1R3 TR3;Homo sapiens (Human)
Q96FV3;TSN17_HUMAN;reviewed;Tetraspanin-17 (Tspan-17) (F-box only protein 23) (Tetraspan protein SB134) (Transmembrane 4 superfamily member 17);TSPAN17 FBXO23 TM4SF17;Homo sapiens (Human)
P21731;TA2R_HUMAN;reviewed;Thromboxane A2 receptor (TXA2-R) (Prostanoid TP receptor);TBXA2R;Homo sapiens (Human)
O14804;TAAR5_HUMAN;reviewed;Trace amine-associated receptor 5 (TaR-5) (Trace amine receptor 5) (hTaar5) (Putative neurotransmitter receptor);TAAR5 PNR;Homo sapiens (Human)
Q96RI8;TAAR6_HUMAN;reviewed;Trace amine-associated receptor 6 (TaR-6) (Trace amine receptor 6) (Trace amine receptor 4) (TaR-4);TAAR6 TA4 TAR4 TRAR4;Homo sapiens (Human)
Q8N4L1;T151A_HUMAN;reviewed;Transmembrane protein 151A;TMEM151A TMEM151;Homo sapiens (Human)
Q6ZMB5;T184A_HUMAN;reviewed;Transmembrane protein 184A;TMEM184A;Homo sapiens (Human)
Q5JRV8;T255A_HUMAN;reviewed;Transmembrane protein 255A (Protein FAM70A);TMEM255A FAM70A;Homo sapiens (Human)
Q9NYW0;T2R10_HUMAN;reviewed;Taste receptor type 2 member 10 (T2R10) (Taste receptor family B member 2) (TRB2);TAS2R10;Homo sapiens (Human)
P59542;T2R19_HUMAN;reviewed;Taste receptor type 2 member 19 (Taste receptor type 2 member 23) (Taste receptor type 2 member 48) (T2R48);TAS2R19 TAS2R23 TAS2R48;Homo sapiens (Human)
P59541;T2R30_HUMAN;reviewed;Taste receptor type 2 member 30 (T2R30) (Taste receptor type 2 member 47) (T2R47);TAS2R30 TAS2R47;Homo sapiens (Human)
P59533;T2R38_HUMAN;reviewed;Taste receptor type 2 member 38 (T2R38) (PTC bitter taste receptor) (Taste receptor type 2 member 61) (T2R61);TAS2R38 PTC;Homo sapiens (Human)
Q7RTR8;T2R42_HUMAN;reviewed;Taste receptor type 2 member 42 (T2R42) (Taste receptor type 2 member 55) (T2R55);TAS2R42 TAS2R55;Homo sapiens (Human)
P59539;T2R45_HUMAN;reviewed;Taste receptor type 2 member 45 (T2R45) (G-protein coupled receptor 59);TAS2R45 GPR59;Homo sapiens (Human)
Q03518;TAP1_HUMAN;reviewed;Antigen peptide transporter 1 (APT1) (ATP-binding cassette sub-family B member 2) (Peptide supply factor 1) (Peptide transporter PSF1) (PSF-1) (Peptide transporter TAP1) (Peptide transporter involved in antigen processing 1) (Really interesting new gene 4 protein);TAP1 ABCB2 PSF1 RING4 Y3;Homo sapiens (Human)
Q03519;TAP2_HUMAN;reviewed;Antigen peptide transporter 2 (APT2) (ATP-binding cassette sub-family B member 3) (Peptide supply factor 2) (Peptide transporter PSF2) (PSF-2) (Peptide transporter TAP2) (Peptide transporter involved in antigen processing 2) (Really interesting new gene 11 protein);TAP2 ABCB3 PSF2 RING11 Y1;Homo sapiens (Human)
P59536;T2R41_HUMAN;reviewed;Taste receptor type 2 member 41 (T2R41) (Taste receptor type 2 member 59) (T2R59);TAS2R41;Homo sapiens (Human)
Q6NXT6;TAPT1_HUMAN;reviewed;Transmembrane anterior posterior transformation protein 1 homolog (Cytomegalovirus partial fusion receptor);TAPT1 CMVFR;Homo sapiens (Human)
Q5HYJ1;TECRL_HUMAN;reviewed;Trans-2,3-enoyl-CoA reductase-like (EC 1.3.1.-) (Steroid 5-alpha-reductase 2-like 2 protein);TECRL SRD5A2L2;Homo sapiens (Human)
Q9NYW6;TA2R3_HUMAN;reviewed;Taste receptor type 2 member 3 (T2R3);TAS2R3;Homo sapiens (Human)
Q9NYW2;TA2R8_HUMAN;reviewed;Taste receptor type 2 member 8 (T2R8) (Taste receptor family B member 5) (TRB5);TAS2R8;Homo sapiens (Human)
Q96RJ0;TAAR1_HUMAN;reviewed;Trace amine-associated receptor 1 (TaR-1) (Trace amine receptor 1);TAAR1 TA1 TAR1 TRAR1;Homo sapiens (Human)
Q9P1P4;TAAR3_HUMAN;reviewed;Putative trace amine-associated receptor 3 (TaR-3) (Trace amine receptor 3) (hTaar3) (G-protein coupled receptor 57);TAAR3P GPR57 TAAR3;Homo sapiens (Human)
B2RXF0;T229A_HUMAN;reviewed;Transmembrane protein 229A;TMEM229A;Homo sapiens (Human)
Q9NYW7;TA2R1_HUMAN;reviewed;Taste receptor type 2 member 1 (T2R1) (Taste receptor family B member 7) (TRB7);TAS2R1;Homo sapiens (Human)
Q9NYW5;TA2R4_HUMAN;reviewed;Taste receptor type 2 member 4 (T2R4);TAS2R4;Homo sapiens (Human)
Q96RI9;TAAR9_HUMAN;reviewed;Trace amine-associated receptor 9 (TaR-9) (Trace amine receptor 9) (Trace amine receptor 3) (TaR-3);TAAR9 TA3 TAR3 TRAR3;Homo sapiens (Human)
Q16563;SYPL1_HUMAN;reviewed;Synaptophysin-like protein 1 (Pantophysin);SYPL1 SYPL;Homo sapiens (Human)
Q9BVX2;T106C_HUMAN;reviewed;Transmembrane protein 106C (Endoplasmic reticulum membrane protein overexpressed in cancer);TMEM106C EMOC;Homo sapiens (Human)
A0PK00;T120B_HUMAN;reviewed;Transmembrane protein 120B;TMEM120B;Homo sapiens (Human)
A6NKL6;T200C_HUMAN;reviewed;Transmembrane protein 200C (Transmembrane protein TTMA) (Two transmembrane domain-containing family member A);TMEM200C TTMA;Homo sapiens (Human)
Q8WV15;T255B_HUMAN;reviewed;Transmembrane protein 255B (Protein FAM70B);TMEM255B FAM70B;Homo sapiens (Human)
P48230;T4S4_HUMAN;reviewed;Transmembrane 4 L6 family member 4 (Intestine and liver tetraspan membrane protein) (IL-TMP);TM4SF4 ILTMP;Homo sapiens (Human)
Q69YZ2;T200B_HUMAN;reviewed;Transmembrane protein 200B (Transmembrane protein TTMA) (Two transmembrane domain-containing family member B);TMEM200B TTMB;Homo sapiens (Human)
Q96CE8;T4S18_HUMAN;reviewed;Transmembrane 4 L6 family member 18;TM4SF18;Homo sapiens (Human)
Q96BZ9;TBC20_HUMAN;reviewed;TBC1 domain family member 20;TBC1D20 C20orf140;Homo sapiens (Human)
P57738;TCTA_HUMAN;reviewed;T-cell leukemia translocation-altered gene protein (T-cell leukemia translocation-associated gene protein);TCTA;Homo sapiens (Human)
H3BS89;T178B_HUMAN;reviewed;Transmembrane protein 178B;TMEM178B;Homo sapiens (Human)
Q7Z7N9;T179B_HUMAN;reviewed;Transmembrane protein 179B;TMEM179B;Homo sapiens (Human)
Q86VY9;T200A_HUMAN;reviewed;Transmembrane protein 200A;TMEM200A KIAA1913 HBE61;Homo sapiens (Human)
P0DP42;T225B_HUMAN;reviewed;Transmembrane protein 225B;TMEM225B;Homo sapiens (Human)
Q8NBD8;T229B_HUMAN;reviewed;Transmembrane protein 229B;TMEM229B C14orf83;Homo sapiens (Human)
Q9NZ01;TECR_HUMAN;reviewed;Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER);TECR GPSN2 SC2;Homo sapiens (Human)
Q96DZ7;T4S19_HUMAN;reviewed;Transmembrane 4 L6 family member 19 (Osteoclast maturation-associated gene 4 protein) (Tetraspan membrane protein OCTM4);TM4SF19 OCTM4;Homo sapiens (Human)
Q53R12;T4S20_HUMAN;reviewed;Transmembrane 4 L6 family member 20;TM4SF20 UNQ518/PRO994;Homo sapiens (Human)
Q5T9Z0;TEDM1_HUMAN;reviewed;Transmembrane epididymal protein 1 (Human epididymis-specific protein 9) (He9);TEDDM1 HE9;Homo sapiens (Human)
Q9Y584;TIM22_HUMAN;reviewed;Mitochondrial import inner membrane translocase subunit Tim22 (Testis-expressed protein 4);TIMM22 TEX4 TIM22;Homo sapiens (Human)
Q8N8V8;TM105_HUMAN;reviewed;Transmembrane protein 105;TMEM105;Homo sapiens (Human)
Q6UXF1;TM108_HUMAN;reviewed;Transmembrane protein 108 (Retrolinkin);TMEM108 KIAA1690 RTLN UNQ1875/PRO4318;Homo sapiens (Human)
O75204;TM127_HUMAN;reviewed;Transmembrane protein 127;TMEM127;Homo sapiens (Human)
Q9BVK8;TM147_HUMAN;reviewed;Transmembrane protein 147 (Protein NIFIE 14);TMEM147;Homo sapiens (Human)
Q8N614;TM156_HUMAN;reviewed;Transmembrane protein 156;TMEM156;Homo sapiens (Human)
Q8IY95;TM192_HUMAN;reviewed;Transmembrane protein 192;TMEM192;Homo sapiens (Human)
B4DJY2;TM233_HUMAN;reviewed;Transmembrane protein 233 (Dispanin subfamily B member 2) (DSPB2) (Interferon-induced transmembrane domain-containing protein D2);TMEM233 IFITMD2;Homo sapiens (Human)
Q86X19;TMM17_HUMAN;reviewed;Transmembrane protein 17;TMEM17;Homo sapiens (Human)
Q9BZW5;TM6S1_HUMAN;reviewed;Transmembrane 6 superfamily member 1;TM6SF1;Homo sapiens (Human)
Q9NS93;TM7S3_HUMAN;reviewed;Transmembrane 7 superfamily member 3 (Seven span transmembrane protein);TM7SF3;Homo sapiens (Human)
Q7Z5M5;TMC3_HUMAN;reviewed;Transmembrane channel-like protein 3;TMC3;Homo sapiens (Human)
Q7Z404;TMC4_HUMAN;reviewed;Transmembrane channel-like protein 4;TMC4;Homo sapiens (Human)
Q9NXF1;TEX10_HUMAN;reviewed;Testis-expressed protein 10;TEX10 L18 Nbla10363;Homo sapiens (Human)
O60830;TI17B_HUMAN;reviewed;Mitochondrial import inner membrane translocase subunit Tim17-B;TIMM17B TIM17B JM3;Homo sapiens (Human)
Q9NPL8;TIDC1_HUMAN;reviewed;Complex I assembly factor TIMMDC1, mitochondrial (Protein M5-14) (Translocase of inner mitochondrial membrane domain-containing protein 1) (TIMM domain containing-protein 1);TIMMDC1 C3orf1 UNQ247/PRO284;Homo sapiens (Human)
O14925;TIM23_HUMAN;reviewed;Mitochondrial import inner membrane translocase subunit Tim23;TIMM23 TIM23;Homo sapiens (Human)
Q9NV29;TM100_HUMAN;reviewed;Transmembrane protein 100;TMEM100;Homo sapiens (Human)
Q9H0C3;TM117_HUMAN;reviewed;Transmembrane protein 117;TMEM117;Homo sapiens (Human)
Q86UB9;TM135_HUMAN;reviewed;Transmembrane protein 135 (Peroxisomal membrane protein 52) (PMP52);TMEM135;Homo sapiens (Human)
Q7Z5S9;TM144_HUMAN;reviewed;Transmembrane protein 144;TMEM144;Homo sapiens (Human)
Q5U3C3;TM164_HUMAN;reviewed;Transmembrane protein 164;TMEM164;Homo sapiens (Human)
Q9H0V1;TM168_HUMAN;reviewed;Transmembrane protein 168;TMEM168;Homo sapiens (Human)
Q53S58;TM177_HUMAN;reviewed;Transmembrane protein 177;TMEM177;Homo sapiens (Human)
Q5SNT2;TM201_HUMAN;reviewed;Transmembrane protein 201 (Spindle-associated membrane protein 1);TMEM201 NET5 SAMP1;Homo sapiens (Human)
Q9BRR3;TM246_HUMAN;reviewed;Transmembrane protein 246;TMEM246 C9orf125;Homo sapiens (Human)
Q9NX78;TM260_HUMAN;reviewed;Transmembrane protein 260;TMEM260 C14orf101;Homo sapiens (Human)
Q2M3C6;TM266_HUMAN;reviewed;Transmembrane protein 266;TMEM266 C15orf27;Homo sapiens (Human)
P57088;TMM33_HUMAN;reviewed;Transmembrane protein 33 (Protein DB83) (SHINC-3);TMEM33 DB83;Homo sapiens (Human)
Q96MV1;TMM56_HUMAN;reviewed;Transmembrane protein 56;TMEM56;Homo sapiens (Human)
Q5T7P6;TMM78_HUMAN;reviewed;Transmembrane protein 78;TMEM78;Homo sapiens (Human)
Q5BJF2;TMM97_HUMAN;reviewed;Transmembrane protein 97 (Meningioma-associated protein 30);TMEM97 MAC30;Homo sapiens (Human)
Q8N816;TMM99_HUMAN;reviewed;Transmembrane protein 99;TMEM99;Homo sapiens (Human)
Q6ZT21;TMPPE_HUMAN;reviewed;Transmembrane protein with metallophosphoesterase domain (EC 3.1.-.-);TMPPE;Homo sapiens (Human)
Q6ZXV5;TMTC3_HUMAN;reviewed;Transmembrane and TPR repeat-containing protein 3 (Protein SMILE);TMTC3;Homo sapiens (Human)
P24557;THAS_HUMAN;reviewed;Thromboxane-A synthase (TXA synthase) (TXS) (EC 5.3.99.5) (Cytochrome P450 5A1);TBXAS1 CYP5 CYP5A1;Homo sapiens (Human)
Q6UX40;TM107_HUMAN;reviewed;Transmembrane protein 107;TMEM107 DC20 UNQ638/PRO1268;Homo sapiens (Human)
Q9NPI0;TM138_HUMAN;reviewed;Transmembrane protein 138;TMEM138 HSPC196 HSPC198;Homo sapiens (Human)
Q96I45;TM141_HUMAN;reviewed;Transmembrane protein 141;TMEM141;Homo sapiens (Human)
Q9Y6G1;TM14A_HUMAN;reviewed;Transmembrane protein 14A;TMEM14A C6orf73 PTD011;Homo sapiens (Human)
Q8TC26;TM163_HUMAN;reviewed;Transmembrane protein 163;TMEM163;Homo sapiens (Human)
Q9BSA9;TM175_HUMAN;reviewed;Endosomal/lysomomal potassium channel TMEM175 (Transmembrane protein 175) (hTMEM175);TMEM175;Homo sapiens (Human)
Q9NYV8;T2R14_HUMAN;reviewed;Taste receptor type 2 member 14 (T2R14) (Taste receptor family B member 1) (TRB1);TAS2R14;Homo sapiens (Human)
Q9NYV7;T2R16_HUMAN;reviewed;Taste receptor type 2 member 16 (T2R16);TAS2R16;Homo sapiens (Human)
P59543;T2R20_HUMAN;reviewed;Taste receptor type 2 member 20 (Taste receptor type 2 member 49) (T2R49) (Taste receptor type 2 member 56) (T2R56);TAS2R20 TAS2R49;Homo sapiens (Human)
P59534;T2R39_HUMAN;reviewed;Taste receptor type 2 member 39 (T2R39) (Taste receptor type 2 member 57) (T2R57);TAS2R39;Homo sapiens (Human)
P59535;T2R40_HUMAN;reviewed;Taste receptor type 2 member 40 (T2R40) (G-protein coupled receptor 60) (Taste receptor type 2 member 58) (T2R58);TAS2R40 GPR60;Homo sapiens (Human)
P59540;T2R46_HUMAN;reviewed;Taste receptor type 2 member 46 (T2R46) (Taste receptor type 2 member 54) (T2R54);TAS2R46;Homo sapiens (Human)
Q9NYW3;TA2R7_HUMAN;reviewed;Taste receptor type 2 member 7 (T2R7) (Taste receptor family B member 4) (TRB4);TAS2R7;Homo sapiens (Human)
Q969N4;TAAR8_HUMAN;reviewed;Trace amine-associated receptor 8 (TaR-8) (Trace amine receptor 8) (G-protein coupled receptor 102) (Trace amine receptor 5) (TaR-5);TAAR8 GPR102 TA5 TAR5 TRAR5;Homo sapiens (Human)
Q9UL54;TAOK2_HUMAN;reviewed;Serine/threonine-protein kinase TAO2 (EC 2.7.11.1) (Kinase from chicken homolog C) (hKFC-C) (Prostate-derived sterile 20-like kinase 1) (PSK-1) (PSK1) (Prostate-derived STE20-like kinase 1) (Thousand and one amino acid protein kinase 2);TAOK2 KIAA0881 MAP3K17 PSK PSK1 UNQ2971/PRO7431;Homo sapiens (Human)
Q8IWB9;TEX2_HUMAN;reviewed;Testis-expressed protein 2 (Transmembrane protein 96);TEX2 KIAA1738 TMEM96;Homo sapiens (Human)
Q8NE00;TM104_HUMAN;reviewed;Transmembrane protein 104;TMEM104;Homo sapiens (Human)
Q9H2Q1;TM133_HUMAN;reviewed;Transmembrane protein 133;TMEM133 AD031;Homo sapiens (Human)
Q9H6X4;TM134_HUMAN;reviewed;Transmembrane protein 134;TMEM134;Homo sapiens (Human)
Q96AN5;TM143_HUMAN;reviewed;Transmembrane protein 143;TMEM143 UNQ5922/PRO19813;Homo sapiens (Human)
Q8NBT3;TM145_HUMAN;reviewed;Transmembrane protein 145;TMEM145;Homo sapiens (Human)
Q9P0S9;TM14C_HUMAN;reviewed;Transmembrane protein 14C;TMEM14C C6orf53 HSPC194;Homo sapiens (Human)
Q9P2C4;TM181_HUMAN;reviewed;Transmembrane protein 181;TMEM181 GPR178 KIAA1423;Homo sapiens (Human)
Q96B77;TM186_HUMAN;reviewed;Transmembrane protein 186;TMEM186 C16orf51;Homo sapiens (Human)
Q5HYL7;TM196_HUMAN;reviewed;Transmembrane protein 196;TMEM196;Homo sapiens (Human)
A6NGA9;TM202_HUMAN;reviewed;Transmembrane protein 202;TMEM202;Homo sapiens (Human)
A6NML5;TM212_HUMAN;reviewed;Transmembrane protein 212;TMEM212;Homo sapiens (Human)
Q9H0R3;TM222_HUMAN;reviewed;Transmembrane protein 222;TMEM222 C1orf160;Homo sapiens (Human)
Q8WY98;TM234_HUMAN;reviewed;Transmembrane protein 234;TMEM234 C1orf91 PP1065 UNQ548/PRO1105;Homo sapiens (Human)
Q96B21;TM45B_HUMAN;reviewed;Transmembrane protein 45B;TMEM45B;Homo sapiens (Human)
Q6ZUK4;TMM26_HUMAN;reviewed;Transmembrane protein 26;TMEM26;Homo sapiens (Human)
B3SHH9;TM114_HUMAN;reviewed;Transmembrane protein 114;TMEM114;Homo sapiens (Human)
Q6UXP3;TM14E_HUMAN;reviewed;Transmembrane protein 14EP;TMEM14EP TMEM14E UNQ9344/PRO34067;Homo sapiens (Human)
Q96B96;TM159_HUMAN;reviewed;Promethin (Transmembrane protein 159);TMEM159;Homo sapiens (Human)
Q9H813;TM206_HUMAN;reviewed;Transmembrane protein 206;TMEM206 C1orf75;Homo sapiens (Human)
Q6ICI0;TM211_HUMAN;reviewed;Transmembrane protein 211;TMEM211;Homo sapiens (Human)
Q6NUQ4;TM214_HUMAN;reviewed;Transmembrane protein 214;TMEM214 PP446;Homo sapiens (Human)
Q8N7C4;TM217_HUMAN;reviewed;Transmembrane protein 217;TMEM217 C6orf128;Homo sapiens (Human)
A0PJW6;TM223_HUMAN;reviewed;Transmembrane protein 223;TMEM223;Homo sapiens (Human)
Q96Q45;TM237_HUMAN;reviewed;Transmembrane protein 237 (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein);TMEM237 ALS2CR4;Homo sapiens (Human)
A6NEH6;TM247_HUMAN;reviewed;Transmembrane protein 247;TMEM247;Homo sapiens (Human)
Q2WGJ8;TM249_HUMAN;reviewed;Transmembrane protein 249;TMEM249 C8orfK29;Homo sapiens (Human)
Q9BX73;TM2D2_HUMAN;reviewed;TM2 domain-containing protein 2 (Beta-amyloid-binding protein-like protein 1) (BBP-like protein 1);TM2D2 BLP1;Homo sapiens (Human)
Q5BJD5;TM41B_HUMAN;reviewed;Transmembrane protein 41B;TMEM41B KIAA0033;Homo sapiens (Human)
P56557;TM50B_HUMAN;reviewed;Transmembrane protein 50B (HCV p7-trans-regulated protein 3);TMEM50B C21orf4 UNQ167/PRO193;Homo sapiens (Human)
Q8N4L2;TM55A_HUMAN;reviewed;Type 2 phosphatidylinositol 4,5-bisphosphate 4-phosphatase (Type 2 PtdIns-4,5-P2 4-Ptase) (EC 3.1.3.78) (PtdIns-4,5-P2 4-Ptase II) (Transmembrane protein 55A);TMEM55A;Homo sapiens (Human)
Q9BZW4;TM6S2_HUMAN;reviewed;Transmembrane 6 superfamily member 2;TM6SF2;Homo sapiens (Human)
Q8N661;TM86B_HUMAN;reviewed;Lysoplasmalogenase (EC 3.3.2.2) (Transmembrane protein 86B);TMEM86B;Homo sapiens (Human)
Q96K49;TM87B_HUMAN;reviewed;Transmembrane protein 87B;TMEM87B;Homo sapiens (Human)
Q9HD45;TM9S3_HUMAN;reviewed;Transmembrane 9 superfamily member 3 (EP70-P-iso) (SM-11044-binding protein);TM9SF3 SMBP UNQ245/PRO282;Homo sapiens (Human)
C9JI98;TM238_HUMAN;reviewed;Transmembrane protein 238;TMEM238;Homo sapiens (Human)
Q24JQ0;TM241_HUMAN;reviewed;Transmembrane protein 241;TMEM241 C18orf45;Homo sapiens (Human)
Q5VZI3;TM268_HUMAN;reviewed;Transmembrane protein 268;TMEM268 C9orf91;Homo sapiens (Human)
Q53FP2;TM35A_HUMAN;reviewed;Transmembrane protein 35A;TMEM35A TMEM35;Homo sapiens (Human)
Q9H6F2;TM38A_HUMAN;reviewed;Trimeric intracellular cation channel type A (TRIC-A) (TRICA) (Transmembrane protein 38A);TMEM38A;Homo sapiens (Human)
Q969M1;TM40L_HUMAN;reviewed;Mitochondrial import receptor subunit TOM40B (Protein TOMM40-like);TOMM40L TOMM40B;Homo sapiens (Human)
Q9NWC5;TM45A_HUMAN;reviewed;Transmembrane protein 45A (DNA polymerase-transactivated protein 4) (Dermal papilla-derived protein 7);TMEM45A DERP7 DNAPTP4;Homo sapiens (Human)
Q8N2M4;TM86A_HUMAN;reviewed;Lysoplasmalogenase-like protein TMEM86A (Transmembrane protein 86A);TMEM86A;Homo sapiens (Human)
Q8NBN3;TM87A_HUMAN;reviewed;Transmembrane protein 87A;TMEM87A PSEC0094;Homo sapiens (Human)
A6NKF7;TM88B_HUMAN;reviewed;Transmembrane protein 88B;TMEM88B;Homo sapiens (Human)
Q7Z402;TMC7_HUMAN;reviewed;Transmembrane channel-like protein 7;TMC7;Homo sapiens (Human)
O75069;TMCC2_HUMAN;reviewed;Transmembrane and coiled-coil domains protein 2 (Cerebral protein 11);TMCC2 KIAA0481 hucep-11;Homo sapiens (Human)
Q6UWJ1;TMCO3_HUMAN;reviewed;Transmembrane and coiled-coil domain-containing protein 3 (Putative LAG1-interacting protein);TMCO3 C13orf11 UNQ2419/PRO4976;Homo sapiens (Human)
Q69YG0;TMM42_HUMAN;reviewed;Transmembrane protein 42;TMEM42;Homo sapiens (Human)
A6NDV4;TMM8B_HUMAN;reviewed;Transmembrane protein 8B (Nasopharyngeal carcinoma-associated gene 6 protein) (Protein NAG-5) (Protein NGX6);TMEM8B C9orf127 NGX6;Homo sapiens (Human)
Q12767;TMM94_HUMAN;reviewed;Transmembrane protein 94;TMEM94 KIAA0195;Homo sapiens (Human)
A6NGC4;TLCD2_HUMAN;reviewed;TLC domain-containing protein 2;TLCD2;Homo sapiens (Human)
Q9BVC6;TM109_HUMAN;reviewed;Transmembrane protein 109 (Mitsugumin-23) (Mg23);TMEM109;Homo sapiens (Human)
Q96HH6;TMM19_HUMAN;reviewed;Transmembrane protein 19;TMEM19;Homo sapiens (Human)
Q9BTV4;TMM43_HUMAN;reviewed;Transmembrane protein 43 (Protein LUMA);TMEM43 UNQ2564/PRO6244;Homo sapiens (Human)
Q96MH6;TMM68_HUMAN;reviewed;Transmembrane protein 68;TMEM68;Homo sapiens (Human)
Q9BSE2;TMM79_HUMAN;reviewed;Transmembrane protein 79 (Mattrin);TMEM79 MATT;Homo sapiens (Human)
Q8IUR5;TMTC1_HUMAN;reviewed;Transmembrane and TPR repeat-containing protein 1;TMTC1 ARG99;Homo sapiens (Human)
Q5T4D3;TMTC4_HUMAN;reviewed;Transmembrane and TPR repeat-containing protein 4;TMTC4;Homo sapiens (Human)
